,Unnamed: 0.1,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,growthcurve_OD,growthcurve_time,exp_number_usedonly,pH,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,formate,formate_y0,formate_OD,formate_conc,maltose,maltose_y0,maltose_OD,maltose_conc,butyrate_y0,butyrate_OD,butyrate_conc,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,maltose_std,total_ferm,total_ferm_std,total_uptake,total_uptake_std,growth_rate_std
22,86.0,195.0,6.0,DSM 1447,B.vulgatus,,hplc_analysis_revisions_zurich,251,pHvar,Markus,,0.8460404017933527,yes,"[0.043, 0.07, 0.108, 0.153, 0.19, 0.247, 0.321, 0.479]","[0.0, 0.483333333, 1.016666667, 1.35, 1.766666667, 2.0, 2.35, 2.783333333]",80.0,6,1.0,,-5.432093574324678,17.968826199041956,[0.108 0.247 0.321 0.479],[17.31002508 16.7354873  16.23535216 15.32037218],4.393690268852645,11.279397446832547,[0.108 0.247 0.321 0.479],[11.70706559 12.35114873 12.81958993 13.3144978 ],0.4584713321144469,9.54095691039615,[0.108 0.247 0.321 0.479],[9.49892631 9.78035515 9.71784286 9.69623771],1.1307883947708948,4.299180608070134,[0.108 0.247 0.321 0.479],[5.0744773  3.24065843 5.09285482 5.09479248],0.0,,,,0.0,1.7354238584488235,1.402711479599291,[0.108 0.247 0.321 0.479],[1.53820069 1.83653181 2.07414253 2.16638545],-0.3953446110248678,2.2307309011072163,[0.108 0.247 0.321 0.479],[2.11984943 2.23194328 2.11876364 1.99574424],,,,,,,,,,,,,,,,
23,87.0,196.0,5.55,DSM 1447,B.vulgatus,,hplc_analysis_revisions_zurich,252,pHvar,Markus,,0.693044099,yes,"[0.041, 0.06, 0.124, 0.226, 0.446, 0.555, nan, nan]","[0.0, 0.716666667, 1.816666667, 2.55, 3.5, 3.85, nan, nan]",81.0,5.55,1.0,,-5.231818039509382,17.556330184177604,[0.124 0.226 0.446 0.555],[16.92841654 16.33942641 15.24473972 14.64455189],4.335699715895573,11.17315570497218,[0.124 0.226 0.446 0.555],[11.71482634 12.11607498 13.20241236 13.51683946],1.5150362116090466,9.161766165570253,[0.124 0.446 0.555],[9.33474703 9.8963241  9.95864311],0.0,4.987636514889699,[0.124 0.226 0.446 0.555],[4.45031114 5.50869325 4.32116577 4.65332834],0.0,,,,0.0,1.0284646986721426,1.5440145868286197,[0.124 0.226 0.446 0.555],[1.59737716 1.85771407 2.05068539 2.05973754],-0.0278930647410095,2.0762767830856705,[0.124 0.226 0.446 0.555],[2.07088354 2.06756582 2.07875132 2.05022292],,,,,,,,,,,,,,,,
24,88.0,197.0,5.55,DSM 1447,B.vulgatus,,hplc_analysis_revisions_zurich,253,pHvar,Markus,,0.655110376,yes,"[0.038, 0.053, 0.131, 0.202, 0.384, 0.426, nan, nan]","[0.0, 0.716666667, 1.816666667, 2.55, 3.516666667, 3.85, nan, nan]",82.0,5.55,1.0,,-6.079167943215187,17.698438184238913,[0.131 0.202 0.384 0.426],[16.83183745 16.54447248 15.46251143 15.00644241],4.28064139872841,11.343875259866294,[0.131 0.202 0.384 0.426],[11.93153172 12.18476336 12.92569533 13.22628375],2.4035278227944255,9.056409207400865,[0.131 0.202 0.384 0.426],[ 9.27653487  9.67171979  9.9525191  10.07209537],2.58244819936064,4.551343600105034,[0.131 0.202 0.384 0.426],[5.87962096 3.71068098 5.85528785 5.71152291],0.0,,,,0.0,1.9530815486760376,1.367717104155554,[0.131 0.202 0.384 0.426],[1.57622533 1.81591197 2.16399311 2.14711021],0.0,1.8337291970684777,[0.131 0.202 0.384 0.426],[1.85730004 2.01839174 2.03909602 2.07085328],1.9996890948199688,[0.384 0.426],[1.09028281 0.9908165 ],,,,,,,,,,,,,
25,89.0,179.0,7.0,DSM 1447,B.vulgatus,,hplc_analysis_revisions_zurich,235,pHvar,Markus,,0.755901686,yes,"[0.211, 0.273, 0.372, 0.464, 0.596, nan, nan, nan]","[0.0, 0.316666667, 0.7, 1.033333333, 1.366666667, nan, nan, nan]",83.0,7,1.0,,-5.193079232799374,17.15089207679392,[0.211 0.273 0.372 0.464 0.596],[16.01074214 15.69599399 15.31448107 14.79991423 13.98338914],5.623247136019927,10.547459044709486,[0.211 0.273 0.372 0.464 0.596],[11.78500534 12.18408757 12.42668016 13.12027344 13.99539023],1.476421349622555,9.843902389344755,[0.273 0.372 0.596],[10.28874762 10.3328827  10.74231575],0.0,8.542154180519589,[0.211 0.273 0.372 0.464 0.596],[6.91088275 7.01741081 6.30893079 5.4306721  4.64651321],0.0,,,,1.7152376792465889,2.6594704144326684,1.093757115738995,[0.211 0.273 0.372 0.464 0.596],[1.7402933  1.77295695 1.97476634 2.37711371 2.69920059],0.0,2.250684771293565,[0.211 0.273 0.372 0.464 0.596],[2.26831377 2.25427362 2.2581922  2.28681336 2.27368292],-0.2482069282157341,[0.464 0.596],[0.54766335 0.77407473],,,,,,,,,,,,,
26,90.0,198.0,5.55,DSM 1447,B.vulgatus,,hplc_analysis_revisions_zurich,254,pHvar,Markus,,0.7040671330515201,yes,"[0.025, 0.039, 0.085, 0.162, 0.275, 0.378, nan, nan]","[0.0, 0.716666667, 1.8, 2.566666667, 3.516666667, 3.866666667, nan, nan]",84.0,5.55,1.0,,-6.707902968044179,18.103299113794883,[0.085 0.162 0.275 0.378],[17.39310109 17.06606536 16.55325926 15.36365807],4.1742459024095,11.2653011326866,[0.085 0.162 0.275 0.378],[11.93569091 11.30031632 12.86018306 12.72183556],0.0,9.911586957592217,[0.085 0.162 0.378],[9.8500095  9.94529404 9.82716596],9.906293959473931,2.4896498309040496,[0.085 0.162 0.275 0.378],[3.80484988 4.49815848 3.02131568 7.54993984],0.0,,,,0.0,0.8681082709579617,1.4566391220356865,[0.085 0.162 0.275 0.378],[1.56375739 1.45578867 1.89726334 1.69104454],-0.1450787298873534,2.210887213320986,[0.085 0.162 0.275 0.378],[2.11276414 2.19158096 2.40623747 2.00239543],,,,,,,,,,,,,,,,
27,92.0,180.0,7.0,DSM 1447,B.vulgatus,,hplc_analysis_revisions_zurich,236,pHvar,Markus,,0.758840121,yes,"[0.216, 0.289, 0.375, 0.489, 0.623, nan, nan, nan]","[0.0, 0.333333333, 0.716666667, 1.05, 1.383333333, nan, nan, nan]",86.0,7,1.0,,-5.558756786376447,17.472125794814907,[0.216 0.289 0.375 0.489 0.623],[16.1121381  16.04176715 15.41072987 14.75591317 13.96703717],5.339045435642557,10.750039528956464,[0.216 0.289 0.375 0.489 0.623],[11.88095724 12.40491735 12.7217418  13.20605082 14.17190894],1.471052932752883,9.943334508390576,[0.216 0.289 0.375 0.489 0.623],[10.18212817 10.47113602 10.44546462 10.7382241  10.81005707],2.3794711323100715,3.484457678838559,[0.216 0.289 0.375 0.489 0.623],[4.57144786 2.9829326  4.63334838 5.39678913 4.57767692],0.0,,,,0.0,1.635671121199282,1.6107316003791476,[0.216 0.289 0.375 0.489 0.623],[1.89731972 2.18647923 2.33896059 2.14382451 2.74533083],-0.1044318458910061,2.3060244182925276,[0.216 0.289 0.375 0.489 0.623],[2.28621518 2.24995525 2.31209632 2.22742194 2.24640517],,,,,,,,,,,,,,,,
28,122.0,78.0,5.64,ATCC33656,E.rectale,Markus_old_Er17,Markus_old_Er17,91,epsilon,Markus,,0.460224054,no,"[0.035,0.042,0.052,0.069,0.082,0.105,0.133,0.17,0.2,0.245,0.288,0.336]","[0.,0.45,0.91666667,1.36666667,1.81666667,2.23333333,
2.75,3.18333333,3.61666667,4.11666667,4.58333333,5.13333333]",,5.64,1.0,2015.0,-13.341399337488228,21.89060145856246,[0.105 0.2   0.288 0.336],[20.41852238 19.31745709 18.1215326  17.31073378],2.8435738475334196,0.8213068682703938,[0.105 0.2   0.288 0.336],[1.12587827 1.38853963 1.6155987  1.79689097],0.0,,,,0.0,,,,5.17795405665619,-0.2835962800643037,[0.105 0.2   0.288 0.336],[0.31358528 0.67892421 1.15723573 1.52618898],5.7683314286420435,0.0,,,,,,,,-0.1448712353463457,[0.105 0.2   0.288 0.336],[0.47155679 0.99976147 1.49025349 1.81772321],,,,,,,,,,,,,
29,123.0,72.0,6.12,ATCC33656,E.rectale,Markus_old_Er14,Markus_old_Er14,85,epsilon,Markus,,0.664183282,yes,"[0.04,0.051,0.064,0.081,0.101,0.125,0.161,0.204,0.253,0.303,0.361]","[0.,0.3,0.63333333,0.95,1.3,1.63333333,
2.,2.36666667,2.68333333,3.,3.3]",116.0,6.12,1.0,2015.0,-10.329272816221264,21.95329096428791,[0.101 0.204 0.303 0.361],[20.91216588 19.91472889 18.62824741 18.34895632],2.1329187677891928,0.7673935702870935,[0.101 0.204 0.303 0.361],[0.98014153 1.21717277 1.38597423 1.55308403],0.0,,,,0.0,0.0046818879844885,[0.101 0.204 0.303 0.361],[-0.00124722  0.00330029 -0.01197692 -0.0061516 ],3.198011714572367,-0.0575794571798465,[0.101 0.204 0.303 0.361],[0.3143625  0.52999417 0.86748257 1.15671629],4.495897895570391,0.0,,,,,,,,-0.0940634220527517,[0.101 0.204 0.303 0.361],[0.35302461 0.8411252  1.2507694  1.53535216],,,,,,,,,,,,,
30,124.0,71.0,6.21,ATCC33656,E.rectale,Markus_old_Er13,Markus_old_Er13,84,epsilon,Markus,,0.669367656,yes,"[0.048,0.057,0.075,0.094,0.118,0.149,0.192,0.244,0.299,0.353,0.418]","[0.,0.28333333,0.63333333,0.95,1.3,1.61666667,
1.98333333,2.35,2.68333333,2.98333333,3.28333333]",117.0,6.21,1.0,2015.0,-12.202522827821056,22.283304581791636,[0.094 0.192 0.299 0.418],[20.9908202  20.11578961 18.69770333 17.08977478],2.0212885137138175,0.7785967411694782,[0.094 0.192 0.299 0.418],[0.97755459 1.16012889 1.37102509 1.63303078],0.0,,,,0.0,0.0127629434230856,[0.094 0.192 0.299 0.418],[-0.00660323 -0.00020615 -0.01820793 -0.04208847],3.833786222364582,-0.1583068838336961,[0.094 0.192 0.299 0.418],[0.29386649 0.49875894 0.88813297 1.53130164],4.376328016550111,0.0,,,,,,,,-0.0780390590156001,[0.094 0.192 0.299 0.418],[0.32542784 0.77148217 1.23441577 1.74597498],,,,,,,,,,,,,
31,129.0,70.0,6.61,ATCC33656,E.rectale,Markus_old_Er12,Markus_old_Er12,83,epsilon,Markus,,0.741628547,yes,"[0.052,0.069,0.087,0.115,0.152,0.184,0.241,0.315,0.384]","[0.,0.28333333,0.61666667,0.93333333,1.28333333,1.61666667,
1.98333333,2.35,2.66666667]",122.0,6.61,1.0,2015.0,-10.804528953527983,22.00192457646207,[0.115 0.184 0.315 0.384],[20.69044695 20.12948977 18.53226135 17.87258034],2.396669201811076,0.780088650369845,[0.115 0.184 0.315 0.384],[1.05553865 1.22823069 1.51495146 1.71350966],0.0,,,,0.0,0.0094469084644572,[0.115 0.184 0.315 0.384],[-0.00608271  0.00755152 -0.01346605 -0.01867678],3.232303339434475,-0.1514229310878717,[0.115 0.184 0.315 0.384],[0.27456272 0.39382837 0.79863184 1.15312408],4.400070393655656,0.0,,,,,,,,-0.1318990346111739,[0.115 0.184 0.315 0.384],[0.35991252 0.69991054 1.24513102 1.55872003],,,,,,,,,,,,,
32,130.0,69.0,7.14,ATCC33656,E.rectale,Markus_old_Er11,Markus_old_Er11,82,epsilon,Markus,,0.751240094,yes,"[0.032,0.043,0.056,0.074,0.096,0.117,0.158,0.209,0.258,0.32,0.393]","[0.,0.3,0.63333333,0.95,1.3,1.61666667,
2.,2.35,2.66666667,3.,3.3]",123.0,7.14,1.0,2015.0,-9.912017538150668,21.26051254664821,[0.096 0.209 0.32  0.393],[20.32513556 19.14364958 18.13691022 17.34592097],3.247621401570553,0.6573686879811703,[0.096 0.209 0.32  0.393],[0.96654349 1.34365193 1.68819216 1.93716576],0.0,,,,0.0,,,,2.7861166847753593,-0.0954958471879371,[0.096 0.209 0.32  0.393],[0.22032674 0.41999794 0.76771211 1.0462466 ],4.249220213912929,0.0,,,,,,,,-0.1438308145589441,[0.096 0.209 0.32  0.393],[0.26926064 0.73106852 1.22814074 1.52191302],,,,,,,,,,,,,
33,131.0,64.0,6.19,ATCC33656,E.rectale,Markus_old_Er10,Markus_old_Er10,77,epsilon,Markus,,0.643124119,yes,"[0.046,0.06,0.082,0.097,0.126,0.161,0.202,0.258,0.334,0.405]","[0.,0.33333333,0.75,1.08333333,1.43333333,1.8,
2.18333333,2.58333333,3.,3.36666667]",124.0,6.19,1.0,2015.0,-7.981393643184522,18.060557309450324,[0.097 0.202 0.334 0.405],[17.13111509 16.61827595 15.58229542 14.62585617],2.3344879002117183,0.4412189240799463,[0.097 0.202 0.334 0.405],[0.67460331 0.90161322 1.22277928 1.38907833],0.0,,,,0.0,,,,3.832045032388816,-0.2404872687402708,[0.097 0.202 0.334 0.405],[0.22167275 0.41642653 0.98201052 1.39560386],4.515784535793959,0.0,,,,,,,,-0.0285232866365703,[0.097 0.202 0.334 0.405],[0.40273284 0.89027957 1.49022724 1.79005155],,,,,,,,,,,,,
34,132.0,63.0,6.61,ATCC33656,E.rectale,Markus_old_Er9,Markus_old_Er9,76,epsilon,Markus,,0.700026416,yes,"[0.053,0.072,0.102,0.132,0.179,0.225,0.279,0.36,0.45]","[0.,0.4,0.81666667,1.21666667,1.63333333,1.95,
2.31666667,2.68333333,3.05]",125.0,6.61,1.0,2015.0,-10.511797798631235,18.499279286066443,[0.102 0.225 0.279 0.45 ],[17.25517334 16.32273902 15.66814789 13.65059842],2.697523119619175,0.448873903258101,[0.102 0.225 0.279 0.45 ],[0.72147164 1.04690295 1.21840004 1.65730539],0.0,,,,0.0,,,,3.329375046517627,-0.2509062372141024,[0.102 0.225 0.279 0.45 ],[0.22404955 0.38138575 0.55622799 1.35053181],4.29590871507582,0.0,,,,,,,,-0.0492359353462241,[0.102 0.225 0.279 0.45 ],[0.36981703 0.91644769 1.18943199 1.86383915],,,,,,,,,,,,,
35,133.0,62.0,7.14,ATCC33656,E.rectale,Markus_old_Er8,Markus_old_Er8,75,epsilon,Markus,,0.712940755,yes,"[0.034,0.05,0.061,0.077,0.1,0.134,0.17,0.224,0.297,0.378]","[0.,0.33333333,0.76666667,1.08333333,1.43333333,1.8,
2.18333333,2.6,2.83333333,3.36666667]",126.0,7.14,1.0,2015.0,-8.842670491814014,18.17826964909347,[0.1   0.224 0.297 0.378],[17.26725906 16.29755877 15.45356958 14.86086337],3.861178785324076,0.2869624892187538,[0.1   0.224 0.297 0.378],[0.67640037 1.15005825 1.42577601 1.75293294],0.0,,,,0.0,,,,2.4291902187199907,-0.037409324939779,[0.1   0.224 0.297 0.378],[0.2561701  0.44016557 0.6367419  0.94404616],4.384430447476658,0.0,,,,,,,,-0.0606688404132759,[0.1   0.224 0.297 0.378],[0.37927593 0.92673816 1.2262867  1.60506987],,,,,,,,,,,,,
36,134.0,61.0,5.63,ATCC33656,E.rectale,Markus_old_Er7,Markus_old_Er7,74,epsilon,Markus,,0.516425774,yes,"[0.033,0.04,0.049,0.065,0.083,0.106,0.131,0.163,0.194,0.222,0.252,0.3]","[0.,0.45,0.9,1.36666667,1.8,2.21666667,
2.65,3.05,3.4,3.73333333,4.,4.41666667]",127.0,5.63,1.0,2015.0,-8.645548093557087,18.88765064760457,[0.106 0.194 0.252 0.3  ],[17.85679744 17.43080662 16.68474099 16.21225056],2.6889155452326494,0.0516924240200518,[0.106 0.194 0.252 0.3  ],[0.35264377 0.53792653 0.7431396  0.86401584],0.0,,,,0.0,,,,3.662863795877717,-0.2011201640071199,[0.106 0.194 0.252 0.3  ],[0.22647703 0.45025908 0.6937175  0.94582569],5.6739014369678245,0.0,,,,,,,,0.016279420708918,[0.106 0.194 0.252 0.3  ],[0.60527867 1.14566025 1.43310251 1.71524028],,,,,,,,,,,,,
37,135.0,60.0,5.83,ATCC33656,E.rectale,Markus_old_Er6,Markus_old_Er6,73,epsilon,Markus,,0.584323279,yes,"[0.033,0.043,0.06,0.08,0.105,0.135,0.175,0.22,0.267,0.307,0.348,0.411]","[0.,0.43333333,0.88333333,1.41666667,1.8,2.21666667,
2.63333333,3.05,3.4,3.71666667,3.98333333,4.4]",128.0,5.83,1.0,2015.0,-10.033525317300493,19.309124503172782,[0.105 0.175 0.267 0.411],[18.17022431 17.56890095 16.78596806 15.09928744],2.2599278895186883,0.1142551655762739,[0.105 0.175 0.267 0.411],[0.34634092 0.51405292 0.72165587 1.03998187],0.0,,,,0.0,,,,4.5174651133039125,-0.3917644528115291,[0.105 0.175 0.267 0.411],[0.19437683 0.3327398  0.68506003 1.54849711],5.349786645478108,0.0,,,,,,,,0.0174916081036748,[0.105 0.175 0.267 0.411],[0.59645757 0.95185568 1.41228275 2.23446604],,,,,,,,,,,,,
38,136.0,59.0,5.95,ATCC33656,E.rectale,Markus_old_Er5,Markus_old_Er5,72,epsilon,Markus,,0.665876728,yes,"[0.029,0.036,0.052,0.072,0.101,0.138,0.179,0.235,0.297,0.358,0.408]","[0.,0.35,0.8,1.25,1.73333333,2.16666667,
2.56666667,3.,3.41666667,3.75,4.05]",129.0,5.95,1.0,2015.0,-9.480219372724218,19.357181151092036,[0.101 0.179 0.297 0.408],[18.3557714  17.70759354 16.5652634  15.46208018],2.2884155442794465,0.1400143782266336,[0.101 0.179 0.297 0.408],[0.35656633 0.5627741  0.83289827 1.06190812],0.0,,,,0.0,,,,3.935438823417624,-0.2937572931397684,[0.101 0.179 0.297 0.408],[0.21226943 0.31616257 0.76985968 1.40308639],4.9104747575342005,0.0,,,,,,,,0.0267119668844618,[0.101 0.179 0.297 0.408],[0.52201976 0.90844011 1.48124121 2.03196442],,,,,,,,,,,,,
39,138.0,58.0,6.06,ATCC33656,E.rectale,Markus_old_Er4,Markus_old_Er4,71,epsilon,Markus,,0.68803148,yes,"[0.031,0.041,0.058,0.08,0.116,0.149,0.208,0.261,0.341,0.401]","[0.,0.35,0.78333333,1.25,1.71666667,2.15,
2.56666667,3.,3.4,3.75]",131.0,6.06,1.0,2015.0,-9.891881894741994,19.002340239363033,[0.116 0.208 0.341 0.401],[17.86696222 16.85471206 15.86170271 14.88123787],2.5383950468109253,0.1076361974546335,[0.116 0.208 0.341 0.401],[0.40698354 0.62489156 0.98450212 1.12009668],0.0,,,,0.0,,,,4.207383269645938,-0.3648342668132838,[0.116 0.208 0.341 0.401],[0.21884747 0.38425954 1.0210982  1.40152829],4.828979447954723,0.0,,,,,,,,0.0104540404390643,[0.116 0.208 0.341 0.401],[0.58591355 0.99096495 1.66140346 1.95122629],,,,,,,,,,,,,
40,139.0,57.0,6.19,ATCC33656,E.rectale,Markus_old_Er3,Markus_old_Er3,70,epsilon,Markus,,0.713732008,yes,"[0.038,0.048,0.071,0.098,0.145,0.191,0.256,0.333,0.416]","[0.,0.35,0.8,1.25,1.73333333,2.16666667,
2.58333333,3.,3.41666667]",132.0,6.19,1.0,2015.0,-9.73595225257785,19.539684541956102,[0.098 0.191 0.333 0.416],[18.56329416 17.69695386 16.33728449 15.45528722],2.650659731988772,0.1014130511863612,[0.098 0.191 0.333 0.416],[0.35547762 0.61632891 0.98250036 1.20273012],0.0,,,,0.0,,,,4.118313238088959,-0.3278634983234254,[0.098 0.191 0.333 0.416],[0.17404863 0.34371476 0.97864877 1.46694298],4.694541440662323,0.0,,,,,,,,0.0235186585439134,[0.098 0.191 0.333 0.416],[0.4804475  0.9245464  1.58696955 1.97504519],,,,,,,,,,,,,
41,142.0,56.0,6.61,ATCC33656,E.rectale,Markus_old_Er2,Markus_old_Er2,69,epsilon,Markus,,0.771601529,yes,"[0.045,0.068,0.09,0.12,0.172,0.237,0.334,0.442]","[0.,0.38333333,0.76666667,1.11666667,1.55,2.01666667,
2.5,2.91666667]",135.0,6.61,1.0,2015.0,-9.27405426279326,19.454382687946907,[0.09  0.237 0.334 0.442],[18.53856351 17.44280391 16.26758961 15.33929186],3.2779321033516253,0.0994500583262123,[0.09  0.237 0.334 0.442],[0.38514682 0.88862332 1.20129275 1.53829646],0.0,,,,0.0,,,,3.621989620505864,-0.3481410569375058,[0.09  0.237 0.334 0.442],[0.1099088  0.34304825 0.74856311 1.40097017],4.412962062164587,0.0,,,,,,,,0.0225233423982554,[0.09  0.237 0.334 0.442],[0.40416257 1.09932504 1.48835122 1.96575169],,,,,,,,,,,,,
42,145.0,55.0,7.14,ATCC33656,E.rectale,Markus_old_Er1,Markus_old_Er1,68,epsilon,Markus,,0.689570022,yes,"[0.033,0.044,0.063,0.091,0.123,0.166,0.217,0.282,0.346,0.417]","[0.,0.45,0.9,1.38333333,1.81666667,2.23333333,
2.65,3.06666667,3.41666667,3.71666667]",138.0,7.14,1.0,2015.0,-9.26249696638543,18.784956541700573,[0.091 0.166 0.282 0.417],[17.99955823 17.08520256 16.33564103 14.86447725],3.801841986301805,0.0428670571464942,[0.091 0.166 0.282 0.417],[0.37338083 0.668942   1.16165831 1.60204804],0.0,,,,0.0,-0.0592970698940391,[0.091 0.166 0.282 0.417],[-0.0569351  -0.08104607 -0.08515692 -0.0855311 ],3.775517913077517,-0.3351230997190674,[0.091 0.166 0.282 0.417],[0.12996646 0.19697634 0.61208471 1.32987521],4.313060632250217,0.0,,,,,,,,0.0378535712864486,[0.091 0.166 0.282 0.417],[0.43503311 0.7279639  1.29088497 1.82081828],,,,,,,,,,,,,
43,146.0,76.0,5.98,ATCC33656,E.rectale,Markus_old_Er15,Markus_old_Er15,89,epsilon,Markus,,0.598489292,yes,"[0.045,0.064,0.084,0.111,0.149,0.21,0.273,0.349,0.436]","[0.,0.55,0.95,1.38333333,1.9,2.45,
2.9,3.36666667,3.81666667]",139.0,5.98,1.0,2015.0,-11.098610828642592,21.29455651349429,[0.111 0.21  0.349 0.436],[20.23801538 18.57472044 17.77673176 16.3136949 ],2.430204846565249,0.8199679774550727,[0.111 0.21  0.349 0.436],[1.08588146 1.33009279 1.68301837 1.86868586],0.0,,,,0.0,,,,5.305486684040881,-0.4223429459831467,[0.111 0.21  0.349 0.436],[0.24475376 0.59065269 1.39996601 1.94312403],4.45966383964188,0.0,,,,,,,,-0.0746993014941782,[0.111 0.21  0.349 0.436],[0.41733042 0.84731231 1.53061689 1.83833138],,,,,,,,,,,,,
44,147.0,77.0,5.84,ATCC33656,E.rectale,Markus_old_Er16,Markus_old_Er16,90,epsilon,Markus,,0.585795219,no,"[0.037,0.047,0.066,0.089,0.119,0.15,0.202,0.257,0.311,0.396]","[0.,0.45,0.9,1.36666667,1.8,2.23333333,
2.73333333,3.18333333,3.61666667,4.11666667]",,5.84,1.0,2015.0,-10.046338210491784,21.265707581673823,[0.119 0.202 0.311 0.396],[19.93306992 19.53066406 17.91642259 17.35503807],2.0678519544530163,0.8361882512334335,[0.119 0.202 0.311 0.396],[1.06815076 1.2754759  1.47602158 1.65085657],0.0,,,,0.0,,,,5.2347591155766215,-0.3756779278648038,[0.119 0.202 0.311 0.396],[0.31849305 0.60291879 1.20009666 1.75711217],5.245615600301953,0.0,,,,,,,,-0.1738347630017729,[0.119 0.202 0.311 0.396],[0.44360523 0.89821365 1.45129452 1.90404039],,,,,,,,,,,,,
45,152.0,190.0,6.64,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,246,pHvar,Markus,,0.2006361627218361,yes,"[0.064, 0.068, 0.075, 0.087, 0.152, 0.242, 0.378, nan]","[0.0, 1.083333333, 2.266666667, 4.216666667, 6.233333333, 7.466666667, 8.666666667, nan]",144.0,6.64,1.0,,0.0,1.2156870049205355,[0.087 0.152 0.242 0.378],[1.08856995 1.7635527  1.72336267 1.73348533],0.0,11.327107526315713,[0.087 0.152 0.242 0.378],[11.22721194 11.04331512 10.97310351 10.75329156],3.040039276618749,8.467146323129349,[0.087 0.152 0.242 0.378],[8.26781891 9.40491768 9.4047774  9.40246504],0.7942740688216451,2.527757473747638,[0.087 0.152 0.242 0.378],[2.19166061 3.01480305 2.97824699 2.60860067],0.0,,,,5.009343851415062,7.163888935453563,2.1649126707712707,[0.087 0.152 0.242 0.378],[2.8964318  3.08607614 3.94568467 4.88523867],-3.023049845610011,8.825653145952629,[0.087 0.152 0.242 0.378],[8.56942871 8.36211948 8.08626301 7.68800157],1.012216099007106,[0.087 0.152 0.242 0.378],[1.4796964  1.75973921 2.17981221 2.93264294],,,,,,,,,,,,,
